product_name,product_price,product_url
NIKE 耐吉 男士 AIR MAX 97 GS 運動鞋,"$2,834",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-%E7%94%B7%E5%A3%AB-AIR-MAX-97-GS-%E9%81%8B%E5%8B%95%E9%9E%8B-21008277152332?itemId=21023860050159&vendorItemId=21090883302000&sourceType=search&rank=&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 女款Air Max運動鞋 DH8015-100,"$2,332",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-%E5%A5%B3%E6%AC%BEAir-Max%E9%81%8B%E5%8B%95%E9%9E%8B-DH8015-100-21007265510807?itemId=21018516642129&vendorItemId=21087076775261&sourceType=search&rank=1&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
Nike WMNS AIR MAX SYSTM 運動鞋 DM9538-001,"$1,380",https://www.tw.coupang.com/products/Nike-WMNS-AIR-MAX-SYSTM-%E9%81%8B%E5%8B%95%E9%9E%8B-DM9538-001-21007545583700?itemId=21019846264598&vendorItemId=21088047833060&sourceType=search&rank=2&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR MAX PULSE 運動鞋 FN7648-030,"$2,708",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-MAX-PULSE-%E9%81%8B%E5%8B%95%E9%9E%8B-FN7648-030-21007560875797?itemId=21019919119761&vendorItemId=21090480285637&sourceType=search&rank=3&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR TOTAL MAX UPTEMPO 運動鞋 CV0605-001,"$4,598",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-TOTAL-MAX-UPTEMPO-%E9%81%8B%E5%8B%95%E9%9E%8B-CV0605-001-21008217302185?itemId=21023625060835&vendorItemId=21090650591584&sourceType=search&rank=4&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 男款 NIKE Air Monarch IV 跑步鞋 415445-101,"$1,236",https://www.tw.coupang.com/products/NIKE-%E7%94%B7%E6%AC%BE-NIKE-Air-Monarch-IV-%E8%B7%91%E6%AD%A5%E9%9E%8B-415445-101-21001916166063?itemId=21003253297722&vendorItemId=21071240371419&sourceType=search&rank=5&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR MAX DAWN運動鞋,"$1,801",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-MAX-DAWN%E9%81%8B%E5%8B%95%E9%9E%8B-21008202510740?itemId=21023517904379&vendorItemId=21090544279756&sourceType=search&rank=6&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 女款Air Max運動鞋 DH8015-100,"$2,793",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-%E5%A5%B3%E6%AC%BEAir-Max%E9%81%8B%E5%8B%95%E9%9E%8B-DH8015-100-21006925410383?itemId=21016738748705&vendorItemId=21087076775248&sourceType=search&rank=7&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE AIR VAPORMAX 2023 FK 運動鞋 DV1678,"$4,918",https://www.tw.coupang.com/products/NIKE-AIR-VAPORMAX-2023-FK-%E9%81%8B%E5%8B%95%E9%9E%8B-DV1678-21007430674764?itemId=21021146831857&vendorItemId=21088493296308&sourceType=search&rank=8&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
Nike W AIR MAX 97 運動鞋 DX0137-002,"$3,578",https://www.tw.coupang.com/products/Nike-W-AIR-MAX-97-%E9%81%8B%E5%8B%95%E9%9E%8B-DX0137-002-21007542256114?itemId=21019830229616&vendorItemId=21087076775799&sourceType=search&rank=9&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 Air Max 1 86,"$3,085",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-Air-Max-1-86-21007790531855?itemId=21021076074680&vendorItemId=21088752858851&sourceType=search&rank=10&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
Nike 女款 AIR MAX 97 SE 運動鞋 FJ4549-100,"$3,559",https://www.tw.coupang.com/products/Nike-%E5%A5%B3%E6%AC%BE-AIR-MAX-97-SE-%E9%81%8B%E5%8B%95%E9%9E%8B-FJ4549-100-21007349041920?itemId=21018907058430&vendorItemId=21087585340248&sourceType=search&rank=11&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR MAX SC 運動鞋 CW4555-003,"$2,734",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-MAX-SC-%E9%81%8B%E5%8B%95%E9%9E%8B-CW4555-003-21008217302329?itemId=21023607280230&vendorItemId=21090632991825&sourceType=search&rank=12&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
耐克 WMNS Air Max 90 CZ0366-100,"$4,359",https://www.tw.coupang.com/products/%E8%80%90%E5%85%8B-WMNS-Air-Max-90-CZ0366-100-21006584047682?itemId=21019595630552&vendorItemId=21084298679985&sourceType=search&rank=13&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE Nike AIR MAX 1 運動鞋 FD9082-100,"$2,296",https://www.tw.coupang.com/products/NIKE-Nike-AIR-MAX-1-%E9%81%8B%E5%8B%95%E9%9E%8B-FD9082-100-21007646665727?itemId=21020334130675&vendorItemId=21088491680178&sourceType=search&rank=14&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE Air Max 9 Ultra 2.0 Essential 運動鞋 875695-010,"$4,471",https://www.tw.coupang.com/products/NIKE-Air-Max-9-Ultra-2.0-Essential-%E9%81%8B%E5%8B%95%E9%9E%8B-875695-010-21006990831779?itemId=21017109545670&vendorItemId=21084283242309&sourceType=search&rank=15&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 男士 AIR MAX 2013 運動鞋 HJ7901-095,"$3,364",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-%E7%94%B7%E5%A3%AB-AIR-MAX-2013-%E9%81%8B%E5%8B%95%E9%9E%8B-HJ7901-095-21008295829785?itemId=21023927472776&vendorItemId=21090949630636&sourceType=search&rank=16&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 男款 Air Max Gravitation AT4525-00,"$3,376",https://www.tw.coupang.com/products/NIKE-%E7%94%B7%E6%AC%BE-Air-Max-Gravitation-AT4525-00-21006850313773?itemId=21016317226047&vendorItemId=21083509376754&sourceType=search&rank=17&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 Air Max BLISS,"$3,640",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-Air-Max-BLISS-21007107428827?itemId=21017757787482&vendorItemId=21084922138796&sourceType=search&rank=18&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 女款 NIKE AIR MAX 1 運動鞋 DZ2628-001,"$2,088",https://www.tw.coupang.com/products/NIKE-%E5%A5%B3%E6%AC%BE-NIKE-AIR-MAX-1-%E9%81%8B%E5%8B%95%E9%9E%8B-DZ2628-001-21007646776460?itemId=21020334908485&vendorItemId=21088491679435&sourceType=search&rank=19&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR ZOOM GT CUT 2 EP 運動鞋 DJ6013-006,"$3,081",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-ZOOM-GT-CUT-2-EP-%E9%81%8B%E5%8B%95%E9%9E%8B-DJ6013-006-21007993746112?itemId=21022227904888&vendorItemId=21090480285662&sourceType=search&rank=20&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 W AIR MAX運動鞋 DH8015-100,"$2,522",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-W-AIR-MAX%E9%81%8B%E5%8B%95%E9%9E%8B-DH8015-100-21007235856645?itemId=21021997937991&vendorItemId=21090203287666&sourceType=search&rank=21&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
NIKE 耐吉 AIR MAX LTD 3 鞋 687977-111,"$2,285",https://www.tw.coupang.com/products/NIKE-%E8%80%90%E5%90%89-AIR-MAX-LTD-3-%E9%9E%8B-687977-111-21006811367200?itemId=21016114365754&vendorItemId=21090650590873&sourceType=search&rank=22&searchId=a4f7e620312948bca7778af7eb99d9ad&q=nike%20air%20max
