product_name,product_price,product_url
"instax 拍立得 mini底片 馬卡龍, 單品, 10片",$302,https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E5%BA%95%E7%89%87-%E9%A6%AC%E5%8D%A1%E9%BE%8D-21000107478761?itemId=21000325335105&vendorItemId=21003796450905&sourceType=search&rank=&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini底片 20入+立體寶石貼紙組, 單品, 1組",$514,https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E5%BA%95%E7%89%87-20%E5%85%A5%2B%E7%AB%8B%E9%AB%94%E5%AF%B6%E7%9F%B3%E8%B2%BC%E7%B4%99%E7%B5%84-21006273555555?itemId=21012843294818&vendorItemId=21070466201223&sourceType=search&rank=1&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"FUJIFILM 富士 instax 馬上看 mini 空白底片 60張+椅子支架(隨機顏色)+迷你相本, 單一商品, 1組","$1,515",https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-instax-%E9%A6%AC%E4%B8%8A%E7%9C%8B-mini-%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-60%E5%BC%B5%2B%E6%A4%85%E5%AD%90%E6%94%AF%E6%9E%B6(%E9%9A%A8%E6%A9%9F%E9%A1%8F%E8%89%B2)%2B%E8%BF%B7%E4%BD%A0%E7%9B%B8%E6%9C%AC-21008082323245?itemId=21022796856954&vendorItemId=21004617018429&sourceType=search&rank=2&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"FUJIFILM 富士 instax 馬上看 mini 空白底片 40張+椅子支架(隨機顏色)+迷你相本, 1組","$1,040",https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-instax-%E9%A6%AC%E4%B8%8A%E7%9C%8B-mini-%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-40%E5%BC%B5%2B%E6%A4%85%E5%AD%90%E6%94%AF%E6%9E%B6(%E9%9A%A8%E6%A9%9F%E9%A1%8F%E8%89%B2)%2B%E8%BF%B7%E4%BD%A0%E7%9B%B8%E6%9C%AC-21008087217984?itemId=21022828752806&vendorItemId=21004616990545&sourceType=search&rank=3&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini空白底片 10張+迷你相本+裝飾繩, 單品, 1套",$257,https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-10%E5%BC%B5%2B%E8%BF%B7%E4%BD%A0%E7%9B%B8%E6%9C%AC%2B%E8%A3%9D%E9%A3%BE%E7%B9%A9-21000207949788?itemId=21022893279542&vendorItemId=21004617007036&sourceType=search&rank=4&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini空白底片 100張+隨機鐵盒+寶石貼紙, 單品, 1套","$2,562",https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-100%E5%BC%B5%2B%E9%9A%A8%E6%A9%9F%E9%90%B5%E7%9B%92%2B%E5%AF%B6%E7%9F%B3%E8%B2%BC%E7%B4%99-21001441019654?itemId=21002484899488&vendorItemId=21070478162912&sourceType=search&rank=5&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini空白底片 40張+磁吸相框, 單品, 1套","$1,040",https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-40%E5%BC%B5%2B%E7%A3%81%E5%90%B8%E7%9B%B8%E6%A1%86-21000154195807?itemId=21000444602543&vendorItemId=21004101388832&sourceType=search&rank=6&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"FUJIFILM 富士 instax 馬上看 mini 空白底片 20張+椅子支架(隨機顏色)+迷你相本, 單品, 1套",$512,https://www.tw.coupang.com/products/FUJIFILM-%E5%AF%8C%E5%A3%AB-instax-%E9%A6%AC%E4%B8%8A%E7%9C%8B-mini-%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-20%E5%BC%B5%2B%E6%A4%85%E5%AD%90%E6%94%AF%E6%9E%B6(%E9%9A%A8%E6%A9%9F%E9%A1%8F%E8%89%B2)%2B%E8%BF%B7%E4%BD%A0%E7%9B%B8%E6%9C%AC-21008084657104?itemId=21022812034941&vendorItemId=21004617000059&sourceType=search&rank=7&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini空白底片 100張+炫光相本+隨機鐵盒, 單一商品, 1組","$2,649",https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-100%E5%BC%B5%2B%E7%82%AB%E5%85%89%E7%9B%B8%E6%9C%AC%2B%E9%9A%A8%E6%A9%9F%E9%90%B5%E7%9B%92-21004540950656?itemId=21005495921208&vendorItemId=21072795560365&sourceType=search&rank=8&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
"instax 拍立得 mini空白底片 60張, 單品, 1套裝","$1,589",https://www.tw.coupang.com/products/instax-%E6%8B%8D%E7%AB%8B%E5%BE%97-mini%E7%A9%BA%E7%99%BD%E5%BA%95%E7%89%87-60%E5%BC%B5-21001431694753?itemId=21002472815721&vendorItemId=21070466201234&sourceType=search&rank=9&searchId=fa9a5383f8e142fd90aaedf10f40a40a&q=%E6%8B%8D%E7%AB%8B%E5%BE%97%E5%BA%95%E7%89%87
